,0
0,2.6514884929007487
1,2.678209426214271
2,2.747097876134263
3,2.759478725113512
4,2.764817776048855
5,2.885415345836865
6,2.8902728758651732
7,2.9014396083382548
8,2.9288457720517553
9,2.934742491285799
10,2.943801765842135
11,2.955633814635516
12,2.9690493010462737
13,2.969366664971832
14,2.9768553289528974
15,2.9836732507413615
16,3.005379630100624
17,3.034549630943671
18,3.042704977686695
19,3.105115682521247
20,3.1072431964087173
21,3.1074681830386712
22,3.1164096598535416
23,3.122589864027082
24,3.137097351041424
25,3.1418948840021623
26,3.1459650083696467
27,3.1461849826814663
28,3.1671965466498073
29,3.186756750638724
30,3.2004135727133143
31,3.212997933702094
32,3.237243907744164
33,3.3211427942546576
34,3.328302653342717
35,3.3433844130078825
36,3.345156023148968
37,3.410806612872322
38,3.4301644647086693
39,3.4421708221483156
40,3.448622648037705
41,3.4634547728570255
42,3.4636275729633543
43,3.4675874778764157
44,3.484196365368852
45,3.5426732761849875
46,3.545540914256199
47,3.548134697230231
48,3.550405413559968
49,3.580349883776362
50,3.624738039983432
51,3.6342980334228283
52,3.6517371087970325
53,3.656174343679214
54,3.665223529387336
55,3.669404767815915
56,3.6713460809339864
57,3.793924577750253
58,3.82526939347763
59,3.83724186452726
60,3.8646349152685042
61,3.8871814484686227
62,3.90862948614645
63,3.909063241017411
64,3.9099084178481953
65,3.9377610276892625
66,4.027225346213237
67,4.155190207180435
68,4.172004286072448
69,4.219189875367512
70,4.3892659630818684
71,4.3925882492022685
72,4.443237527852967
73,4.985591852302992
74,5.197209162917441
75,5.299250372276165
76,5.445437219681935
77,5.623800342835971
78,5.630176674547759
79,5.631126353548395
80,5.7176898597238495
81,5.772323870622255
82,5.821274270943708
83,5.867638898928828
84,5.871152715708
85,5.885562257572538
86,5.895312550848818
87,5.906426369999604
88,5.91840661994495
89,5.919771927322192
90,5.93650668024439
91,5.94206726185488
92,5.953077226150646
93,5.954056461706145
94,5.95807720208897
95,5.960678700638745
96,5.960757024169451
97,5.9611030695656915
98,5.965244262818951
99,5.968119706161687
100,5.97010037621418
101,5.978495974310899
102,5.978578938427608
103,5.980791684600373
104,5.981102566313159
105,5.983465823013226
106,5.985665719309212
107,5.986966935224181
108,5.987790785925155
109,5.988941145500919
110,5.990236666323996
111,5.992752729796929
112,5.998164739093111
113,5.998901253276857
114,6.003851982173961
115,6.004733828050366
116,6.005425282680049
117,6.006940628556517
118,6.0070756356689134
119,6.009353538405932
120,6.010450683585159
121,6.011821878166285
122,6.013059294837314
123,6.01486949263854
124,6.01613831236557
125,6.016298682447525
126,6.017084074253
127,6.02758504864041
