,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.9527701690241083,0.0020189046502463674,0.019619258706790457,-0.006592892740127749,0.029970657463523603,-0.02925423796513898,-0.03494171915185662,0.03927133174528683,0.003578194969458554,0.015375635128387998,-0.004031008014816318,0.07477827710163698,-0.004738452578495799,0.004400143306305739,0.010773310607974,0.0032312007311157244,-0.001787020772027464,0.008126499849247083,0.012370208808739395,0.01962500924863284,0.0020188974392778614,-7.523634132973277e-06,-0.009845243711426647,-0.019215926839406695,0.047232271403952655,-0.038294988132169736,0.0015234109696801894,0.02930455095791436
1,0.0020189046502463674,0.559104308336623,-0.02257136395339701,0.015329666145784888,-0.005823073199381844,-0.014115951312221285,0.007398263751251208,-0.001906931025968315,0.0031745027522241845,-0.00508744206340127,-0.004235797553490903,-0.007150858593952608,0.0022239520640457617,0.03239133712572472,0.013623230585726082,-0.006550599328566398,-0.016006965700437092,0.0032141591624893053,0.022743272172965835,0.000788721442152774,0.025260741328023004,0.014104534994195768,-0.005543087095009925,0.012731245713836454,0.0024177783669912327,-0.003566763856040207,0.02269905253149467,0.0014622349485457814
2,0.019619258706790457,-0.02257136395339701,0.9979367292954632,-0.03057341445436636,-0.01819938044161189,-0.0029202195101101923,0.07271716424604421,0.005111630373571748,-0.014199529558580655,-0.0049376951617095075,-0.01751694906786243,0.008021420960635432,0.015260336735256001,0.013157363390705645,-0.008454391087269584,0.006256505896798358,0.037048586269253496,-0.03257909669294522,-0.01034384760235816,0.0006675237803128328,-0.15912468133032914,-0.17351318166915036,0.11505467046676184,0.0373468954321244,0.01471210540998276,-0.009350085854828898,-0.04276094019066775,-0.020569297617520153
3,-0.006592892740127749,0.015329666145784888,-0.03057341445436636,0.7588191294838401,0.016790549555710032,0.026486285868653512,-0.005448008689162571,-0.15804055096620373,0.028622136412456204,-0.027216151175596334,-0.006453015494575096,0.049989295967250165,0.012039267816593717,0.007837102557210911,0.14889090525662158,-0.03455054142052174,-0.005760765667575136,0.006904992253809288,-0.036549244413214464,-0.017796556860389962,0.006768227169254183,0.027379072195376677,-0.02404067626223093,-0.01782163352611765,0.010135832605207468,-0.010059844335436989,0.016806047087065314,-0.0002094882148002061
4,0.029970657463523603,-0.005823073199381844,-0.01819938044161189,0.016790549555710032,0.9945552478851688,0.004260552423219177,-0.04571895637909374,-0.008470420674473626,0.005083540285937152,-0.017812681254285628,-0.0058191814813879856,0.007973992744233733,-0.008167083670621864,-0.010141326100336502,-0.0047928950853506225,0.00954408321548838,-0.07201156568483895,0.011591267639066516,0.0006317046539571447,-0.0012312192150514035,-0.01654899016601539,-0.021932769452876043,0.016550522158468,0.01879654224505115,-0.013140926641013661,-0.004450365298544561,0.040068212587784424,0.002197478747757254
5,-0.02925423796513898,-0.014115951312221285,-0.0029202195101101923,0.026486285868653512,0.004260552423219177,0.9808393935750646,0.024682375343843963,-0.016853102753260296,-0.00244007476839496,0.018116279920644043,0.0789764000191,-0.06334412988593999,-0.03951079672380818,0.02123720307275159,-0.024973577466002,-0.030517049868187898,-0.016159334113190444,0.09293923975677826,0.004289078988693427,-0.004546147318104749,-0.0029187432354692085,0.006276575861042557,0.13758480064934178,-0.01599633539402299,-0.05929169920368657,-0.01031659907015958,-0.008391934147016696,0.06411067580248164
6,-0.03494171915185662,0.007398263751251208,0.07271716424604421,-0.005448008689162571,-0.04571895637909374,0.024682375343843963,1.0168544413762008,0.017850036035050587,-0.00235009268183217,-0.023822096199968692,0.0015585587739273456,-0.025021076952074166,-0.039166848880754605,0.009324524501466275,-0.00326972937440672,0.010201804132711014,0.015481027157137821,-0.061968993695854124,-0.00289492195592289,-0.012140810031956994,0.015682762167826176,0.04603887250775859,0.001509166252079725,0.006715235056648576,4.165960815193915e-05,0.01694678227576698,0.10366659532434937,-0.021362631006313564
7,0.03927133174528683,-0.001906931025968315,0.005111630373571748,-0.15804055096620373,-0.008470420674473626,-0.016853102753260296,0.017850036035050587,0.8821891143632096,-0.0010239365889363973,0.09114280973579536,-0.0023966120407031407,-0.0027194317256186754,0.004853071676706356,0.054081206681564964,-0.006801362431635688,0.012092762367321718,0.020927657597913922,0.019181819736092565,0.013034976908168874,0.030109880734948295,0.008693444219060154,0.0016890930934886116,-0.01602414917602727,0.01009511262290779,-0.02383698248046818,0.03518282174807928,-0.007963696263337658,0.0047158832072552465
8,0.003578194969458554,0.0031745027522241845,-0.014199529558580655,0.028622136412456204,0.005083540285937152,-0.00244007476839496,-0.00235009268183217,-0.0010239365889363973,0.9127847950350594,0.018315354850786354,0.0365596681832484,-0.035977447975545376,-0.0022591422471158725,-0.05481476632341187,-0.043315597923472275,0.11458418413117875,0.013421724010291219,-0.011734449958167584,0.034949039277896825,0.0052996767888549845,0.0197556013070183,0.012883555163046796,-0.023649185090960607,-0.005908095474517904,0.01848303154230351,-0.0746299284331472,-0.002361093999853031,0.011364272949782218
9,0.015375635128387998,-0.00508744206340127,-0.0049376951617095075,-0.027216151175596334,-0.017812681254285628,0.018116279920644043,-0.023822096199968692,0.09114280973579536,0.018315354850786354,0.8142837199835702,-0.008136333988615865,0.016804204546238658,0.004991132541754208,0.07053673365009806,-0.07115961708659577,0.010070149198851372,0.003441412766586589,0.022536221876789008,0.035394610474355354,0.008629833690397172,0.010150270316751957,0.0034601275930340775,-0.009699807799804484,0.007694822494983035,-0.024975434750027156,0.03259086676813539,-0.016395493423848034,0.0015816463804279454
10,-0.004031008014816318,-0.004235797553490903,-0.01751694906786243,-0.006453015494575096,-0.0058191814813879856,0.0789764000191,0.0015585587739273456,-0.0023966120407031407,0.0365596681832484,-0.008136333988615865,1.0085033880153667,-0.05192721066479971,0.017282397053242072,0.004131942035492493,0.01554753958423195,-0.004986495145081282,-0.018346054960852773,0.02146693415195248,0.0075399252151178405,0.0021382479121524905,-0.0051418740117215095,-0.010781216958329707,0.016560055558296295,-0.025527005654447,-0.03722920001059948,-0.02660068657925595,0.02434917672907342,-0.010801918400940805
11,0.07477827710163698,-0.007150858593952608,0.008021420960635432,0.049989295967250165,0.007973992744233733,-0.06334412988593999,-0.025021076952074166,-0.0027194317256186754,-0.035977447975545376,0.016804204546238658,-0.05192721066479971,0.9661471907457714,-0.013532743836037442,0.021156828515708964,-0.0015011187028006615,0.014938493946214984,-0.002357069138312306,0.028828416934441416,-0.004354718419292724,-0.006553201622914397,0.038974509070923154,-0.011997520919351657,0.006044685132146188,0.07903866017254155,-0.0397604343842142,0.09801052407284636,-0.014700034232317683,0.07098969324358007
12,-0.004738452578495799,0.0022239520640457617,0.015260336735256001,0.012039267816593717,-0.008167083670621864,-0.03951079672380818,-0.039166848880754605,0.004853071676706356,-0.0022591422471158725,0.004991132541754208,0.017282397053242072,-0.013532743836037442,1.0100053215603624,-0.0016352606423131496,-0.010349137616752187,-0.0008133701306169536,0.023994232900740986,-0.01252269584859662,-0.006129237253044998,0.0015288544412497317,0.054630128284433185,-0.028516391138931733,-0.025230804741091226,9.79040736980346e-05,-0.040268733146954075,-0.008723069367971693,-0.03042261346799261,-0.004423737922371817
13,0.004400143306305739,0.03239133712572472,0.013157363390705645,0.007837102557210911,-0.010141326100336502,0.02123720307275159,0.009324524501466275,0.054081206681564964,-0.05481476632341187,0.07053673365009806,0.004131942035492493,0.021156828515708964,-0.0016352606423131496,0.5639677303143661,0.06270047584627218,0.025505212486601862,-5.75583308081415e-05,-0.012532970126309478,-0.04762893168954615,-0.022961345424735134,-0.011347967872496235,-0.013994042899665892,0.007931220366546183,0.003054167252260644,0.007511107495696081,-0.024427458505770158,-0.008121074910467435,-0.009436047044422627
14,0.010773310607974,0.013623230585726082,-0.008454391087269584,0.14889090525662158,-0.0047928950853506225,-0.024973577466002,-0.00326972937440672,-0.006801362431635688,-0.043315597923472275,-0.07115961708659577,0.01554753958423195,-0.0015011187028006615,-0.010349137616752187,0.06270047584627218,0.8445218255309608,-0.01904911698987241,0.0034288640632715813,0.02597992161613233,-0.006602985964633633,0.045692306336993796,-0.00022341089712806712,0.011023501264554184,0.023117165376386965,0.009157020207091988,0.0016268551543489112,0.026133084227476646,0.008764913329497076,0.005620726192857487
