,0
0,2.61322790985015
1,2.7450441755876147
2,2.774940864338463
3,2.7985024836528707
4,2.8017357192425303
5,2.8044285604898667
6,2.8311590978567893
7,2.833470695143136
8,2.8526142314898997
9,2.8755336420231328
10,2.893518496864163
11,2.893676903115889
12,2.902622771795821
13,2.9077325687584192
14,2.9100505827689243
15,2.913374644189303
16,2.9256751155828487
17,2.935519791764088
18,2.9493301177361904
19,2.9521472670942748
20,2.9717759942805593
21,2.9774492774809564
22,2.977642674900725
23,2.986271430236381
24,3.001307808930358
25,3.0027237456862785
26,3.066212305303901
27,3.0816077161670803
28,3.1260310590208227
29,3.134166518898849
30,3.167201290664214
31,3.1673078947592623
32,3.1703797167809906
33,3.1711413436319082
34,3.1821668880423526
35,3.183944864519
36,3.1922546818565323
37,3.1929239096061592
38,3.203078046523506
39,3.207138354667884
40,3.221993357506646
41,3.2591532725008308
42,3.264599861881717
43,3.3482403600546684
44,3.359371120916637
45,3.397120544307244
46,3.4080925721067823
47,3.410111192144761
48,3.4159748641947525
49,3.4915666961103247
50,3.508822461586556
51,3.517097437680944
52,3.53840936107932
53,3.5532565162430063
54,3.559015545335542
55,3.587279323800324
56,3.609289227134568
57,3.6123186228060553
58,3.625206491660863
59,3.8051813326488926
60,3.814107775881567
61,3.8494418152277383
62,3.908733585564149
63,3.916269511758077
64,3.975558570219619
65,4.035223350391433
66,4.0408302539775365
67,4.071247137260268
68,4.111345021805331
69,4.1602942378543535
70,4.2950668378399826
71,4.3207984213808235
72,4.847088552771903
73,5.137196665625757
74,5.236558840797138
75,5.452878986185186
76,5.468084638948772
77,5.533628305560756
78,5.534741364275892
79,5.5537001496891545
80,5.655436848161778
81,5.697248044922876
82,5.791876909683694
83,5.808923864433362
84,5.819644653300503
85,5.89931081735229
86,5.905295508497421
87,5.911953020778286
88,5.916374579546577
89,5.935838034015337
90,5.936890150921944
91,5.946055640805982
92,5.9555359866877335
93,5.972177617749367
94,5.9774178237200175
95,5.980044825924615
96,5.982253097775442
97,5.9844223544014765
98,5.984749539626515
99,5.985197660347978
100,5.986110125601071
101,5.987055463616375
102,5.987234395573968
103,5.9879088279347865
104,5.99109321463625
105,5.992029476911141
106,5.99459570298076
107,5.999349781174938
108,5.999727145769505
109,6.001776775926663
110,6.00240607387798
111,6.002495714337602
112,6.004924281936385
113,6.005858361516243
114,6.008829134703551
115,6.010272854452668
116,6.010307253524086
117,6.012683755603003
118,6.013549293043425
119,6.013602744641117
120,6.014097622236415
121,6.01468417841655
122,6.015434954781091
123,6.016763698155334
124,6.017632566359429
125,6.019626335146767
126,6.019953722373368
127,6.037665620868501
