,0
0,3.546594816977323
1,3.5709355581000977
2,3.576525034163327
3,3.6207480899082025
4,3.6667834644669663
5,3.716371444563896
6,3.7648642273513464
7,3.784873498390085
8,3.8007601497900647
9,3.8169015405018873
10,3.8270171132254376
11,3.8305099202755715
12,3.8649690942359998
13,3.9014858865645152
14,3.904978978699133
15,3.9063970429087167
16,3.914231511500437
17,3.9156688213187123
18,3.9168169722100172
19,3.9259723098287633
20,3.939032560776374
21,3.9469058669519317
22,3.9695547770629442
23,3.974106872876156
24,3.9925512741858267
25,3.9949030199976403
26,3.9968284703389925
27,4.018124776076842
28,4.024088481759739
29,4.047857535943277
30,4.063786081707779
31,4.0871407039702845
32,4.092232641275022
33,4.1050948502689595
34,4.120878989392512
35,4.120969259887751
36,4.1259860184537525
37,4.13124195658853
38,4.152482673922846
39,4.15325010211733
40,4.2165098912143115
41,4.226684527271327
42,4.248255142730879
43,4.258354885189411
44,4.277513911689372
45,4.2817068083204965
46,4.306214613321842
47,4.313056828216919
48,4.323041208395502
49,4.323549577093345
50,4.331439908949186
51,4.342711089654383
52,4.345382395250321
53,4.362803927575144
54,4.376619958234599
55,4.381725992502955
56,4.430499657873062
57,4.472285988097964
58,4.564914188211814
59,4.575844554679412
60,4.635175140837062
61,4.644655330691585
62,4.715518822532342
63,4.756688673393404
64,4.763145635362534
65,4.88306808391364
66,4.9206416999889
67,5.006466394082453
68,5.015733567610718
69,5.060711050060678
70,5.137499380270855
71,5.264834029340716
72,5.2727916399547485
73,5.378409753580999
74,5.4868606188595574
75,5.693602287334942
76,5.798646562078897
77,5.801311610011544
78,5.843020385098147
79,5.850468472702911
80,5.863000642589956
81,5.875274527432296
82,5.912653298951794
83,5.917006075910637
84,5.933519040728914
85,5.944736474129263
86,5.94572285454713
87,5.9470081222212485
88,5.951394865234084
89,5.958340901798573
90,5.9593495706930195
91,5.965185821022871
92,5.967394095716241
93,5.971355367270455
94,5.973281336903337
95,5.973448408708963
96,5.977894520607537
97,5.979382504597417
98,5.983820416401773
99,5.991019889367692
100,5.994996512822336
101,5.996215168929091
102,6.003827187240222
103,6.009186302542024
104,6.009880773081506
105,6.010688322917439
106,6.011715435525755
107,6.01205373522332
108,6.014684285141513
109,6.01957790427084
110,6.0211144084498684
111,6.026942848700024
112,6.037594570301854
113,6.038327081013621
114,6.043273753870922
115,6.043644050965877
116,6.044280274482098
117,6.05074723383523
118,6.051922748068733
119,6.0531030354525175
120,6.057551403148294
121,6.058336565914461
122,6.0593187407699665
123,6.0610684053393085
124,6.062049987477042
125,6.08186004458573
126,6.1350117247309965
127,6.143696320959171
