,0
0,6.027822118475216
1,6.0283538503128895
2,6.040757718189029
3,4.180182918291516
4,3.9369675170889145
5,4.81313212777005
6,3.960195582488865
7,3.793917501315759
8,4.066379317266895
9,4.204320886983054
10,3.855181506014105
11,4.653931177532339
12,5.935501716411018
13,5.943998090560669
14,4.117637486129842
15,5.972850181114664
16,4.150317545744421
17,6.031364311615961
18,5.828256486815945
19,4.964188248994195
20,3.9881114151732033
21,5.994791589471981
22,6.038135449633431
23,4.81148259748525
24,4.0618732077438935
25,5.959471823876928
26,5.971139950510216
27,5.564731319618952
28,4.29245552772693
29,4.38480232473093
30,5.848255923078893
31,4.093547947696068
32,4.616586236792688
33,3.8506893342882416
34,6.0289899909299915
35,4.641139002275454
36,5.797699913013063
37,6.027024913212059
38,6.060427278643202
39,5.991962281318214
40,5.9565576575572665
41,4.660112150774982
42,5.324710038986696
43,6.02580125102893
44,5.9638134596337595
45,6.019564987971289
46,4.110169518546637
47,3.928521131413308
48,5.443688412232509
49,4.065535255127904
50,4.236882451569648
51,6.017205261446232
52,6.001813088326919
53,5.745252876090831
54,6.0136926002121065
55,4.018762556412342
56,4.9436149547188295
57,3.498706193390292
58,5.2127743843231436
59,5.951092593082359
60,5.901160776593118
61,3.7474343664458463
62,4.018670377746101
63,4.466872227643375
64,3.7680361977854244
65,6.00886226757994
66,6.02803870641797
67,4.581642443687285
68,4.112086583206257
69,3.7146878678426614
70,5.973391486875011
71,4.0979239118840525
72,4.240474766723009
73,4.0129214017918
74,5.995271430196581
75,6.035901495752505
76,6.029126516332175
77,4.9005573417528145
78,5.818273860034256
79,4.186066544536366
80,3.7617209294568044
81,6.034734324110438
82,4.346058421643497
83,5.998938654225698
84,5.971843376920423
85,4.310988444834345
86,6.019794945332562
87,4.158388842085559
88,6.028482105238939
89,5.980319399441052
90,6.034530088296876
91,5.944477539739429
92,5.999873007915144
93,5.1380412732581
94,4.444289673245797
95,4.4126866062222465
96,4.457739101009475
97,6.010173877432609
98,4.27500317995564
99,5.992567944568857
100,3.9168876332655915
101,4.403934186867195
102,3.661251266712184
103,3.8609330327535307
104,5.958578374330871
105,4.873890954551527
106,6.014511898059927
107,4.356812682339832
108,4.241145546905093
109,4.846903683986754
110,4.724678786496732
111,5.768783651322128
112,3.8710381271388146
113,4.3878458025721985
114,3.834622262317845
115,5.957324948967727
116,4.269600850336035
117,3.9150159799432975
118,5.519839957690758
119,5.578771584811384
120,3.7567369457474755
121,4.310902162672168
122,6.046153704845091
123,6.009812023264033
124,6.046381613400115
125,4.11853739899485
126,6.007453035433299
127,5.942575008548992
