,0
0,2.651068161469444
1,2.7354928766736117
2,2.759813288704193
3,2.7700445106865192
4,2.8854747135113032
5,2.8883498466569457
6,2.8966431122990346
7,2.9297843662524947
8,2.945757979678941
9,2.952009365434549
10,2.9872237475099834
11,3.0182240838002015
12,3.022747344818762
13,3.029210148815084
14,3.036818102980471
15,3.0390987161308813
16,3.0526491172959136
17,3.067120308124273
18,3.077679380166899
19,3.0870869541139427
20,3.0929193575071623
21,3.0945566660752233
22,3.0997981648849304
23,3.121564921683763
24,3.1449491484552086
25,3.1556208405667716
26,3.1774486463028557
27,3.1973604446755717
28,3.2075333196006723
29,3.2099693336663844
30,3.219799181035812
31,3.2311363170927714
32,3.234521509500044
33,3.2720056695441264
34,3.281261191361266
35,3.2875372508652267
36,3.2889964332559227
37,3.2967049693603627
38,3.297677163569931
39,3.303627311846861
40,3.3036605940412027
41,3.3238065013244924
42,3.3366739342709733
43,3.353444912534199
44,3.390425015426996
45,3.397158968120036
46,3.39842351390679
47,3.404633655248402
48,3.46129215241217
49,3.4709131914149087
50,3.4851006605160206
51,3.5735543023426204
52,3.582704645155581
53,3.6039641250808128
54,3.6049975356531556
55,3.6131547137209346
56,3.619687047162303
57,3.6434194752152558
58,3.676437807965208
59,3.6901743437024623
60,3.69864882418493
61,3.7028510618119617
62,3.777676456640479
63,4.089404715051714
64,4.144600382714608
65,4.333277687422102
66,4.371327250322912
67,4.438461590348487
68,4.687944222192677
69,4.8594627551872165
70,5.273591725413139
71,5.280186636214941
72,5.395891716200618
73,5.495847066174295
74,5.525158820027775
75,5.54917038304639
76,5.551417488756135
77,5.571014693947233
78,5.701613192344588
79,5.708018450672417
80,5.786361664019548
81,5.793252611839994
82,5.801255225659643
83,5.814723026567969
84,5.845141468392882
85,5.858971422280147
86,5.867738216933635
87,5.8758411463558335
88,5.8973366477844475
89,5.897545328772535
90,5.920233027207638
91,5.938032072409613
92,5.942942517532455
93,5.943867373278833
94,5.948392047309131
95,5.948873223413349
96,5.952128797272257
97,5.979169660856924
98,5.983729834430132
99,5.9845377706227785
100,5.986224852138687
101,5.98658785682338
102,5.990337905249586
103,5.994295435261225
104,5.994330611523785
105,5.994578477455709
106,5.99530821576257
107,5.9987184852455995
108,6.002514188985731
109,6.003957540251854
110,6.00475454904058
111,6.007461849285377
112,6.007690219660164
113,6.00788381989257
114,6.007885383964323
115,6.011600733974038
116,6.018779343387742
117,6.018801074008914
118,6.019307704706236
119,6.019441851987553
120,6.019693166178084
121,6.019847864334473
122,6.020470278023828
123,6.022239459817303
124,6.026836179742264
125,6.030917110405594
126,6.033966118159671
127,6.050150462596099
