,0
0,4.083509617900622
1,5.218427075107847
2,5.974645602449216
3,4.144614994044193
4,3.863923899078802
5,5.829914382597627
6,3.9255317829249163
7,3.6402793011691283
8,4.282989782084235
9,3.854542031708279
10,4.128668810123376
11,5.917999155055392
12,4.430419344832156
13,5.893713842995926
14,5.988374247788779
15,3.8879784086568074
16,5.43148817568783
17,6.035057261861704
18,5.013724882667927
19,5.929946850895609
20,5.971643345922333
21,6.01606965168625
22,5.4270239175000805
23,5.987334490190806
24,5.97891981470753
25,6.012097427566846
26,4.481360794844363
27,6.036952970502756
28,5.621901256152569
29,6.015940001666079
30,5.6397234886628365
31,5.502127395503654
32,4.493655504617609
33,4.54974479980877
34,4.182805735288034
35,5.7469017876824005
36,5.960267289007597
37,3.7456408496724407
38,5.858298738741188
39,3.552349677828926
40,4.323938028072371
41,4.052714465816863
42,3.990347184569324
43,4.456455040029743
44,4.234390758864554
45,3.7275354993950773
46,5.945218563355063
47,5.994302474935203
48,5.983022286207507
49,5.987601783308408
50,4.031501842593694
51,5.9464816111952015
52,4.185783226906809
53,5.987133032824602
54,5.935824750294902
55,3.900339752585154
56,3.768738174905856
57,5.940098245170111
58,4.151327716427267
59,4.088099234655465
60,4.703947423667244
61,6.02939141271497
62,3.7299485352285275
63,4.174815670519227
64,4.6094431215120535
65,6.033475224462519
66,5.973560222747616
67,5.998311865653113
68,3.7084474882495813
69,5.89891001463001
70,4.59033885046799
71,4.245247705559669
72,6.001552786363367
73,4.123765052037648
74,6.0238188599211835
75,3.7379280550571132
76,3.8114302361829524
77,4.110978514364843
78,6.002433300587832
79,4.780729875609886
80,5.3386441452065325
81,3.9869384615938728
82,5.979285285572368
83,6.030053368732178
84,5.978452696530773
85,3.9750832570672694
86,3.9122931125001297
87,4.196430625823257
88,5.9814139177576156
89,4.754079903140955
90,5.998918908292
91,4.389177074861116
92,5.985708655409462
93,5.96663337190355
94,5.964567407881733
95,5.856223840831854
96,4.020210239132741
97,6.014780188940362
98,4.2623724493652855
99,5.97658348012842
100,3.9638945534841974
101,4.064045425518428
102,5.9948173305436026
103,4.1458342741485446
104,4.4079065431965505
105,5.724767689997053
106,5.951250010619293
107,6.015504860561871
108,3.671432982411857
109,3.9516535657007825
110,5.995223179661225
111,4.66460519426105
112,6.007670151458826
113,3.7551031307442733
114,4.323550187395153
115,4.5604372790350896
116,6.002914801431075
117,4.173544128435182
118,5.964792458768857
119,6.012388716052937
120,5.889406025588133
121,4.0348063578625295
122,5.985089750490886
123,4.407671867693475
124,5.982612844090007
125,5.958924860155354
126,5.924602534543862
127,5.945575652973345
