,0
0,3.5523490035619254
1,3.640280542385473
2,3.671433457062949
3,3.7084442309559797
4,3.7275347536232517
5,3.72995048374624
6,3.737928754942097
7,3.7456418528945914
8,3.7551031307442733
9,3.768736680774774
10,3.811428198799536
11,3.8545426876353956
12,3.8639246042212756
13,3.887977367474452
14,3.900340685566894
15,3.9122929946074754
16,3.9255315081114333
17,3.9516494591442246
18,3.9638949190447894
19,3.975084428814545
20,3.986940919782301
21,3.990347184569324
22,4.0202108093202025
23,4.031501193219366
24,4.034806658710918
25,4.052714788107896
26,4.064044524365634
27,4.08350929232737
28,4.088099769056165
29,4.110980149027434
30,4.123763743397881
31,4.128669557608761
32,4.1446132767952495
33,4.145834681730638
34,4.151328766687706
35,4.173543559200221
36,4.174816817016865
37,4.182807373048393
38,4.185782350986317
39,4.196430165578542
40,4.234390666297511
41,4.245247473519033
42,4.262373885476156
43,4.282989076181258
44,4.323550787551966
45,4.323936219131327
46,4.389176894956103
47,4.407672181820659
48,4.407906213373972
49,4.4304205414808955
50,4.456455365519677
51,4.481360374393001
52,4.49365490733671
53,4.549744841479587
54,4.560437449111358
55,4.590338673988778
56,4.609443523556754
57,4.66460550680692
58,4.703947719051468
59,4.754079154249829
60,4.780730296175297
61,5.013724738854639
62,5.218426675571044
63,5.3386437656305645
64,5.427025098432681
65,5.431488445365243
66,5.502126911791244
67,5.621904278236997
68,5.639721940812985
69,5.724767207034205
70,5.746901547819421
71,5.829914152078202
72,5.856220526530796
73,5.858297568921433
74,5.889406155933047
75,5.893713303876648
76,5.898910279896569
77,5.918000605721693
78,5.924603626402902
79,5.929945542018956
80,5.935826886239964
81,5.940097919899976
82,5.945219519829026
83,5.945574636900607
84,5.946481543960587
85,5.951249552524789
86,5.958927299153576
87,5.960267037509622
88,5.964567920304724
89,5.964793530343426
90,5.966632788363922
91,5.9716423959610365
92,5.973560806022404
93,5.974644970542105
94,5.97658488445337
95,5.978452201450555
96,5.9789202209221095
97,5.979283300973723
98,5.981412427522881
99,5.98261253729219
100,5.983021179991788
101,5.985090290825681
102,5.985708860469151
103,5.9871330602362836
104,5.987335912557642
105,5.987603796765455
106,5.988377849393757
107,5.994302521771694
108,5.994816947606353
109,5.995221396712623
110,5.998313193664895
111,5.998920796691304
112,6.001552499802676
113,6.002435694323719
114,6.002913194246473
115,6.007669615934578
116,6.012098346480851
117,6.01238831315825
118,6.014781296929934
119,6.015507140298889
120,6.015940612910015
121,6.016069392921071
122,6.023818974868352
123,6.029389824046273
124,6.030053821848287
125,6.033475116663535
126,6.035057054055276
127,6.036951432086683
