,0
0,2.6209276153979815
1,2.6295025465682103
2,2.7344909036201845
3,2.739620038998178
4,2.7674748654735164
5,2.791230743987987
6,2.8256429267005907
7,2.8369841792198383
8,2.8456138125004524
9,2.851335590215134
10,2.8649512298773607
11,2.8856877705798807
12,2.8858035908485014
13,2.8917249526012445
14,2.897223910595739
15,2.9002337280903028
16,2.908955325045655
17,2.9220753937946435
18,2.9328058289076835
19,2.9563544534384376
20,3.009226528237705
21,3.011567991943534
22,3.019197890305899
23,3.0471526885215234
24,3.0640147348397027
25,3.069716197695736
26,3.093315232064352
27,3.0969693894528203
28,3.1143927286393556
29,3.117092960308123
30,3.1180189159431153
31,3.1232832545750875
32,3.130979980880097
33,3.151016713436645
34,3.159640751337988
35,3.1668385771546372
36,3.1676885940103374
37,3.174808724711519
38,3.1818687866751842
39,3.1935467007496445
40,3.1961026599140427
41,3.1989593464577566
42,3.224573106020771
43,3.2434863261003075
44,3.26540993608685
45,3.2700034487021648
46,3.2826704591048563
47,3.2935770335003296
48,3.296085861308578
49,3.311201056079186
50,3.357697796264798
51,3.3613786098821814
52,3.378994225291808
53,3.3898949031536274
54,3.406337581421638
55,3.4404729161156484
56,3.4484821820830414
57,3.4538293677035865
58,3.4772412216196833
59,3.5158220509475684
60,3.5307388906017514
61,3.5641390682245806
62,3.5814138977641132
63,3.586288128092945
64,3.596406810464983
65,3.60641642814103
66,3.6538210741838615
67,3.820857346398766
68,3.852651887758891
69,3.868261734851269
70,4.325501549665472
71,4.777430718702709
72,4.921107598852716
73,4.933980218866025
74,5.206707287607499
75,5.408098732729233
76,5.413830689220191
77,5.427839047057423
78,5.559491858649099
79,5.560191578173719
80,5.700889981559309
81,5.741799367815673
82,5.771390608080685
83,5.798613662408356
84,5.802683126184084
85,5.811003544300686
86,5.862451638806172
87,5.866057502976336
88,5.891405170339981
89,5.908168065664272
90,5.940504544847583
91,5.942009896895441
92,5.9617533354447385
93,5.966886106899005
94,5.969639173302134
95,5.971946884631887
96,5.9762017288161795
97,5.977808833808366
98,5.980280708550417
99,5.9812316528336735
100,5.983224756480293
101,5.984236714379357
102,5.984259578825129
103,5.984593630236951
104,5.9851356630115315
105,5.988454983807097
106,5.994095955226036
107,5.9948565880117215
108,5.995529616954363
109,5.995551027377167
110,5.996959575492311
111,5.9984362138823295
112,5.998440944053393
113,6.003171509535628
114,6.0057046214484755
115,6.006790222758349
116,6.007197719369875
117,6.008083555204532
118,6.009075069629743
119,6.01021004124865
120,6.011450016339996
121,6.015425071275382
122,6.016722117286859
123,6.016935306672612
124,6.018880004529994
125,6.021458664438548
126,6.038369129713758
127,6.059850451326697
